OrderId,OrderQuantity,ExpectedDays,ActualDays,Status
1358,716,8,8,1
1359,471,3,3,1
1360,243,4,8,0
1361,194,5,5,1
1362,630,8,8,1
1363,123,5,5,1
1364,105,5,5,1
1365,279,3,3,1
1366,293,4,4,1
1367,236,3,3,1
1368,397,3,3,1
1369,797,10,10,1
1370,277,5,5,1
1371,829,8,8,1
1372,321,5,5,1
1373,292,4,4,1
1374,365,5,5,1
1375,764,9,9,1
1376,942,6,6,1
1377,471,3,3,1
1378,998,6,6,1
1379,991,7,12,0
1380,492,4,4,1
1381,559,10,10,1
1382,202,4,4,1
1383,669,9,9,1
1384,223,5,5,1
1385,510,9,9,1
1386,201,4,4,1
1387,817,6,6,1
1388,564,7,10,0
1389,212,5,5,1
1390,758,7,8,0
1391,212,4,5,0
1392,895,8,12,0
1393,884,10,10,1
1394,673,6,6,1
1395,901,9,9,1
1396,585,6,6,1
1397,198,4,4,1
1398,741,7,12,0
1399,840,9,9,1
1400,477,4,8,0
1401,236,5,5,1
1402,297,5,5,1
1403,289,4,4,1
1404,917,9,9,1
1405,262,5,5,1
1406,200,4,7,0
1407,392,4,4,1
1408,191,5,5,1
1409,612,10,10,1
1410,444,4,4,1
1411,720,10,10,1
1412,798,8,8,1
1413,458,5,5,1
1414,674,9,9,1
1415,215,3,5,0
1416,641,6,6,1
1417,488,5,5,1
1418,518,6,6,1
1419,613,8,12,0
1420,880,8,8,1
1421,822,10,10,1
1422,386,3,3,1
1423,840,8,8,1
1424,737,8,8,1
1425,866,10,10,1
1426,988,7,7,1
1427,485,3,3,1
1428,293,4,4,1
1429,784,7,7,1
1430,586,6,11,0
1431,305,3,3,1
1432,473,5,8,0
1433,182,3,3,1
1434,153,3,3,1
1435,973,7,7,1
1436,627,8,8,1
1437,128,3,3,1
1438,812,10,10,1
1439,289,5,5,1
1440,686,7,7,1
1441,916,10,10,1
1442,275,3,4,0
1443,810,7,7,1
1444,878,10,10,1
1445,216,3,3,1
1446,780,7,7,1
1447,246,3,3,1
1448,981,10,10,1
1449,992,9,12,0
1450,803,8,8,1
1451,475,4,4,1
1452,207,5,5,1
1453,437,4,9,0
1454,988,10,10,1
1455,893,8,8,1
1456,434,3,3,1
1457,849,8,8,1
1458,702,10,10,1
1459,763,9,9,1
1460,301,5,5,1
1461,428,4,4,1
1462,827,6,6,1
1463,843,8,8,1
1464,727,6,6,1
1465,695,9,10,0
1466,412,4,4,1
1467,601,8,8,1
1468,731,9,9,1
1469,474,4,4,1
1470,545,8,8,1
1471,968,6,6,1
1472,245,4,4,1
1473,479,4,7,0
1474,934,6,6,1
1475,551,8,8,1
1476,989,6,6,1
1477,118,5,8,0
1478,965,8,9,0
1479,558,7,7,1
1480,533,8,8,1
1481,245,3,3,1
1482,232,5,5,1
1483,504,9,9,1
1484,531,10,10,1
1485,257,5,8,0
1486,220,5,5,1
1487,273,4,4,1
1488,869,9,9,1
1489,650,8,8,1
1490,294,4,4,1
1491,508,7,7,1
1492,802,8,8,1
1493,697,10,11,0
1494,668,10,10,1
1495,472,3,3,1
1496,758,8,8,1
1497,578,7,7,1
1498,972,10,13,0
1499,1000,10,10,1
1500,418,5,5,1
1501,143,5,5,1
1502,298,5,5,1
1503,851,10,10,1
1504,295,3,3,1
1505,476,4,6,0
1506,683,6,6,1
1507,659,6,6,1
1508,308,4,4,1
1509,220,3,3,1
1510,100,5,5,1
1511,527,10,10,1
1512,967,9,9,1
1513,274,4,8,0
1514,452,3,3,1
1515,680,8,8,1
1516,951,9,9,1
1517,915,10,10,1
1518,513,9,9,1
1519,917,6,7,0
1520,389,4,4,1
1521,518,7,9,0
1522,650,8,8,1
1523,906,6,9,0
1524,982,8,8,1
1525,468,4,4,1
1526,756,8,8,1
1527,974,7,7,1
1528,720,10,10,1
1529,268,3,3,1
1530,209,5,5,1
1531,367,4,4,1
1532,812,6,6,1
1533,428,5,5,1
1534,459,4,4,1
1535,688,7,7,1
1536,856,9,9,1
1537,988,10,10,1
1538,627,8,8,1
1539,409,5,5,1
1540,706,6,6,1
1541,193,3,3,1
1542,502,10,13,0
1543,356,5,7,0
1544,772,8,8,1
1545,901,7,7,1
1546,855,8,8,1
1547,360,4,4,1
1548,260,5,5,1
1549,774,7,7,1
1550,221,3,8,0
1551,802,7,7,1
1552,893,7,7,1
1553,572,10,10,1
1554,165,4,4,1
1555,484,5,5,1
1556,967,10,10,1
1557,352,3,3,1
1558,876,10,10,1
1559,335,3,3,1
1560,482,4,4,1
1561,946,10,10,1
1562,784,10,10,1
1563,454,4,4,1
1564,320,3,3,1
1565,853,10,15,0
1566,465,3,3,1
1567,414,5,7,0
1568,304,4,4,1
1569,186,3,3,1
1570,735,7,7,1
1571,834,8,8,1
1572,773,9,9,1
1573,748,6,6,1
1574,279,5,5,1
1575,124,3,3,1
1576,299,4,4,1
1577,692,7,7,1
1578,811,10,10,1
1579,435,5,5,1
1580,739,10,10,1
1581,605,7,7,1
1582,776,6,6,1
1583,505,10,10,1
1584,719,7,7,1
1585,183,3,3,1
1586,657,8,8,1
1587,877,7,7,1
1588,815,10,10,1
1589,570,9,9,1
1590,392,5,5,1
1591,557,6,7,0
1592,454,5,5,1
1593,174,3,3,1
1594,504,10,10,1
1595,119,4,4,1
1596,829,10,10,1
1597,137,4,4,1
1598,725,8,8,1
1599,835,8,8,1
1600,490,4,4,1
1601,534,10,10,1
1602,220,4,4,1
1603,239,3,3,1
1604,561,10,10,1
1605,279,5,5,1
1606,618,6,6,1
1607,748,8,8,1
1608,402,3,7,0
1609,110,4,4,1
1610,451,3,3,1
1611,475,5,10,0
1612,568,8,8,1
1613,285,3,3,1
1614,909,7,7,1
1615,420,4,4,1
1616,773,8,13,0
1617,106,3,3,1
1618,284,4,4,1
1619,837,8,8,1
1620,383,3,3,1
1621,569,10,10,1
1622,588,6,8,0
1623,994,9,9,1
1624,406,3,3,1
1625,164,3,3,1
1626,375,5,5,1
1627,359,3,3,1
1628,894,6,6,1
1629,200,5,9,0
1630,721,8,8,1
1631,338,5,5,1
1632,690,9,9,1
1633,989,10,10,1
1634,230,3,3,1
1635,890,7,7,1
1636,758,6,6,1
1637,668,6,8,0
1638,460,3,4,0
1639,545,8,8,1
1640,703,7,9,0
1641,356,4,4,1
1642,554,9,9,1
1643,859,6,6,1
1644,799,7,7,1
1645,311,5,5,1
1646,331,3,3,1
1647,364,3,3,1
1648,587,8,8,1
1649,426,3,3,1
1650,980,8,8,1
1651,669,6,6,1
1652,618,6,6,1
1653,690,8,13,0
1654,722,7,7,1
1655,324,3,3,1
1656,787,8,8,1
1657,598,9,13,0
1658,988,7,7,1
1659,681,10,10,1
1660,672,6,6,1
1661,772,7,7,1
1662,650,7,7,1
1663,982,10,10,1
1664,854,7,7,1
1665,963,9,10,0
1666,132,3,3,1
1667,155,3,3,1
1668,413,4,4,1
1669,875,9,9,1
1670,880,8,12,0
1671,862,6,6,1
1672,771,6,6,1
1673,446,5,5,1
1674,373,3,3,1
1675,753,10,10,1
1676,613,7,7,1
1677,235,3,5,0
1678,490,4,4,1
1679,796,8,11,0
1680,597,6,6,1
1681,531,10,13,0
1682,451,4,4,1
1683,385,5,5,1
1684,330,4,4,1
1685,750,7,7,1
1686,546,9,9,1
1687,531,9,9,1
1688,981,7,7,1
1689,153,5,5,1
1690,871,9,9,1
1691,939,7,11,0
1692,523,7,7,1
1693,317,4,4,1
1694,268,5,10,0
1695,891,9,14,0
1696,982,6,9,0
1697,140,5,5,1
1698,872,8,13,0
1699,423,5,5,1
1700,231,3,3,1
1701,884,9,9,1
1702,599,6,6,1
1703,721,9,9,1
1704,333,5,5,1
1705,867,10,10,1
1706,775,9,13,0
1707,655,9,10,0
1708,896,10,10,1
1709,108,3,3,1
1710,444,3,3,1
1711,866,9,9,1
1712,994,9,10,0
1713,304,5,5,1
1714,232,5,9,0
1715,859,9,9,1
1716,860,6,6,1
1717,213,3,6,0
1718,121,4,4,1
1719,899,8,8,1
1720,367,5,5,1
1721,217,5,5,1
1722,124,5,5,1
1723,465,4,4,1
1724,274,5,5,1
1725,505,9,9,1
1726,845,10,10,1
1727,207,4,9,0
1728,381,4,4,1
1729,673,10,10,1
1730,287,5,5,1
1731,358,4,4,1
1732,997,10,10,1
1733,699,6,6,1
1734,409,5,5,1
1735,365,5,5,1
1736,342,5,5,1
1737,836,6,10,0
1738,761,8,8,1
1739,141,4,4,1
1740,558,10,10,1
1741,434,5,5,1
1742,529,6,8,0
1743,921,8,8,1
1744,809,6,6,1
1745,479,5,5,1
1746,133,5,5,1
1747,939,8,8,1
1748,238,3,3,1
1749,948,6,6,1
1750,277,4,4,1
1751,475,4,4,1
1752,638,9,9,1
1753,782,9,12,0
1754,154,4,4,1
1755,282,5,5,1
1756,211,3,3,1
1757,754,6,6,1
1758,280,3,3,1
1759,483,5,5,1
1760,242,5,5,1
1761,157,5,5,1
1762,314,3,3,1
1763,391,4,4,1
1764,187,4,4,1
1765,836,7,7,1
1766,422,3,3,1
1767,152,5,5,1
1768,727,9,9,1
1769,290,5,5,1
1770,947,9,13,0
1771,869,6,6,1
1772,618,7,7,1
1773,917,7,7,1
1774,508,8,8,1
1775,838,10,10,1
1776,138,3,3,1
1777,911,7,7,1
1778,457,3,5,0
1779,234,4,4,1
1780,628,10,10,1
1781,121,5,9,0
1782,971,10,13,0
1783,115,3,7,0
1784,936,8,8,1
1785,185,5,5,1
1786,697,9,9,1
1787,701,8,8,1
1788,639,9,9,1
1789,556,8,8,1
1790,853,7,7,1
1791,866,7,7,1
1792,252,5,5,1
1793,138,3,3,1
1794,963,9,9,1
1795,165,3,3,1
1796,190,3,3,1
1797,799,10,12,0
1798,355,4,4,1
1799,978,10,10,1
1800,133,3,3,1
1801,399,5,5,1
1802,271,4,4,1
1803,483,5,5,1
1804,793,7,12,0
1805,794,7,7,1
1806,456,4,4,1
1807,212,4,4,1
1808,737,6,6,1
1809,245,5,5,1
1810,663,7,7,1
1811,110,4,4,1
1812,234,3,6,0
1813,532,9,9,1
1814,954,10,10,1
1815,870,6,6,1
1816,681,9,11,0
1817,222,5,5,1
1818,263,3,5,0
1819,932,10,10,1
1820,643,8,8,1
1821,934,6,11,0
1822,459,3,7,0
1823,301,4,4,1
1824,867,7,7,1
1825,946,8,8,1
1826,809,8,8,1
1827,717,6,8,0
1828,319,4,4,1
1829,312,4,4,1
1830,728,8,8,1
1831,277,4,6,0
1832,596,8,8,1
1833,550,7,7,1
1834,422,4,4,1
1835,215,5,5,1
1836,828,9,9,1
1837,428,5,5,1
1838,385,5,5,1
1839,722,6,6,1
1840,969,7,7,1
1841,197,4,4,1
1842,540,9,9,1
1843,786,10,10,1
1844,539,9,9,1
1845,739,8,8,1
1846,195,3,3,1
1847,513,10,10,1
1848,816,7,7,1
1849,271,3,3,1
1850,183,5,5,1
1851,373,4,5,0
1852,374,5,5,1
1853,553,10,12,0
1854,922,6,6,1
1855,608,10,10,1
1856,937,9,9,1
1857,396,3,3,1
1858,261,4,4,1
1859,352,3,3,1
1860,505,7,7,1
1861,231,3,3,1
1862,636,8,8,1
1863,512,10,10,1
1864,770,6,6,1
1865,123,3,8,0
1866,841,10,15,0
1867,321,3,3,1
1868,750,6,6,1
1869,560,6,6,1
1870,865,6,10,0
1871,306,3,3,1
1872,158,3,3,1
1873,578,10,10,1
1874,382,5,5,1
1875,758,7,7,1
1876,105,5,8,0
1877,649,7,7,1
1878,894,10,10,1
1879,359,5,8,0
1880,322,5,5,1
1881,409,3,3,1
1882,556,10,10,1
1883,657,10,10,1
1884,291,5,5,1
1885,872,7,7,1
1886,294,3,4,0
1887,888,8,8,1
1888,996,6,6,1
1889,653,8,8,1
1890,222,3,3,1
1891,410,5,5,1
1892,104,4,4,1
1893,741,10,10,1
1894,447,3,3,1
1895,638,6,6,1
1896,554,8,8,1
1897,170,5,8,0
1898,790,8,8,1
1899,712,9,9,1
1900,523,7,7,1
1901,881,6,6,1
1902,957,6,6,1
1903,160,3,3,1
1904,634,8,11,0
1905,190,5,5,1
1906,728,7,7,1
1907,418,4,4,1
1908,104,4,4,1
1909,790,8,8,1
1910,282,4,4,1
1911,448,4,9,0
1912,846,10,10,1
1913,418,3,3,1
1914,774,9,9,1
1915,528,7,7,1
1916,982,8,8,1
1917,509,7,7,1
1918,461,4,4,1
1919,608,9,9,1
1920,142,4,4,1
1921,580,9,9,1
1922,842,7,7,1
1923,184,3,3,1
1924,596,6,6,1
1925,935,9,9,1
1926,945,7,7,1
1927,347,3,3,1
1928,615,8,8,1
1929,120,4,4,1
1930,436,5,5,1
1931,498,3,3,1
1932,389,3,3,1
1933,919,10,12,0
1934,806,8,12,0
1935,834,7,7,1
1936,483,4,4,1
1937,317,3,5,0
1938,367,5,5,1
1939,668,8,8,1
1940,610,10,10,1
1941,991,7,7,1
1942,681,9,11,0
1943,199,5,6,0
1944,385,3,4,0
1945,994,8,8,1
1946,501,10,10,1
1947,198,4,4,1
1948,730,6,11,0
1949,161,5,5,1
1950,754,10,10,1
1951,973,9,9,1
1952,934,9,9,1
1953,262,5,9,0
1954,187,5,9,0
1955,461,3,5,0
1956,243,3,3,1
1957,498,3,3,1
1958,731,8,12,0
1959,224,4,4,1
1960,126,5,5,1
1961,575,10,10,1
1962,519,8,8,1
1963,131,5,5,1
1964,269,5,7,0
1965,434,3,3,1
1966,929,9,9,1
1967,766,7,7,1
1968,127,3,3,1
1969,598,6,6,1
1970,411,4,4,1
1971,636,6,6,1
1972,141,4,8,0
1973,316,5,5,1
1974,477,3,3,1
1975,837,9,11,0
1976,295,5,5,1
1977,399,4,4,1
1978,136,5,5,1
1979,667,9,9,1
1980,494,3,3,1
1981,975,7,7,1
1982,745,10,10,1
1983,849,7,7,1
1984,989,6,6,1
1985,863,10,10,1
1986,705,6,6,1
1987,957,10,13,0
1988,904,7,7,1
1989,335,5,6,0
1990,546,8,8,1
1991,573,9,9,1
1992,752,7,7,1
1993,892,10,10,1
1994,194,3,3,1
1995,335,4,8,0
1996,366,4,7,0
1997,725,6,6,1
1998,416,5,5,1
1999,783,7,7,1
2000,563,10,10,1
2001,436,4,4,1
2002,890,10,10,1
2003,985,9,9,1
2004,998,6,6,1
2005,930,9,9,1
2006,256,5,10,0
2007,326,4,4,1
2008,581,9,9,1
2009,197,4,4,1
2010,426,4,4,1
2011,490,4,4,1
2012,633,9,9,1
2013,239,3,3,1
2014,424,4,4,1
2015,960,10,10,1
2016,868,7,7,1
2017,160,5,5,1
2018,201,5,5,1
2019,494,3,3,1
2020,708,6,6,1
2021,622,6,6,1
2022,572,6,6,1
2023,521,9,9,1
2024,526,6,6,1
2025,814,8,8,1
2026,118,4,4,1
2027,581,7,7,1
2028,684,6,6,1
2029,778,9,9,1
2030,777,10,10,1
2031,315,5,5,1
2032,958,8,8,1
2033,771,7,7,1
2034,850,10,10,1
2035,273,3,3,1
2036,987,8,8,1
2037,558,9,9,1
2038,660,8,8,1
2039,396,4,4,1
2040,114,5,5,1
2041,232,4,4,1
2042,349,5,5,1
2043,524,6,6,1
2044,800,8,8,1
2045,535,6,6,1
2046,500,5,5,1
2047,573,9,9,1
2048,756,10,10,1
2049,751,8,8,1
2050,457,4,4,1
2051,134,5,5,1
2052,164,4,4,1
2053,511,6,6,1
2054,645,7,7,1
2055,701,7,9,0
2056,734,9,9,1
2057,413,5,5,1
2058,165,5,5,1
2059,751,8,8,1
2060,876,10,10,1
2061,572,7,7,1
2062,897,10,10,1
2063,585,9,9,1
2064,942,10,10,1
2065,953,9,9,1
2066,422,3,3,1
2067,759,6,6,1
2068,868,8,8,1
2069,302,5,5,1
2070,661,6,6,1
2071,219,3,8,0
2072,110,3,3,1
2073,435,3,3,1
2074,585,9,9,1
2075,774,6,6,1
2076,757,6,6,1
2077,512,7,7,1
2078,929,6,6,1
2079,232,4,4,1
2080,567,7,7,1
2081,705,8,8,1
2082,622,6,6,1
2083,267,4,6,0
2084,277,3,3,1
2085,212,3,3,1
2086,605,8,13,0
2087,125,4,4,1
2088,757,6,6,1
2089,610,8,8,1
2090,606,8,9,0
2091,551,7,7,1
2092,920,7,7,1
2093,497,3,3,1
2094,840,7,7,1
2095,181,4,4,1
2096,978,8,8,1
2097,562,10,10,1
2098,174,5,5,1
2099,798,8,8,1
2100,291,3,3,1
2101,348,5,5,1
2102,634,10,10,1
2103,400,4,4,1
2104,687,10,10,1
2105,234,3,3,1
2106,744,10,10,1
2107,458,4,4,1
2108,686,6,6,1
2109,468,4,4,1
2110,922,8,8,1
2111,917,6,6,1
2112,823,9,14,0
2113,532,10,10,1
2114,239,5,5,1
2115,487,3,3,1
2116,594,7,7,1
2117,524,7,7,1
2118,546,9,9,1
2119,980,10,11,0
2120,416,5,5,1
2121,322,5,5,1
2122,527,6,6,1
2123,164,5,8,0
2124,842,10,10,1
2125,365,3,3,1
2126,224,4,4,1
2127,317,5,5,1
2128,206,5,5,1
2129,218,4,4,1
2130,399,3,3,1
2131,746,7,7,1
2132,130,4,4,1
2133,745,7,7,1
2134,321,3,3,1
2135,803,8,10,0
2136,779,6,6,1
2137,381,4,6,0
2138,778,6,6,1
2139,539,7,11,0
2140,805,6,6,1
2141,557,9,9,1
2142,781,10,10,1
2143,198,5,5,1
2144,720,10,13,0
2145,526,7,7,1
2146,615,8,8,1
2147,562,9,9,1
2148,490,3,3,1
2149,461,5,5,1
2150,322,4,4,1
2151,974,8,8,1
2152,845,10,10,1
2153,242,3,3,1
2154,739,9,14,0
2155,136,5,5,1
2156,382,5,8,0
2157,270,5,5,1
2158,567,7,7,1
2159,683,10,10,1
2160,431,5,9,0
2161,514,6,6,1
2162,378,5,10,0
2163,349,5,9,0
2164,295,4,4,1
2165,443,3,3,1
2166,283,5,8,0
2167,735,6,6,1
2168,988,7,7,1
2169,518,10,10,1
2170,276,3,3,1
2171,466,3,3,1
2172,737,7,7,1
2173,621,10,10,1
2174,919,10,10,1
2175,308,3,3,1
2176,965,9,9,1
2177,180,3,3,1
2178,661,9,14,0
2179,756,7,7,1
2180,351,3,3,1
2181,954,7,7,1
2182,583,10,10,1
2183,635,8,8,1
2184,524,8,8,1
2185,222,5,7,0
2186,310,3,3,1
2187,734,8,8,1
2188,997,9,11,0
2189,731,8,8,1
2190,101,4,4,1
2191,233,4,4,1
2192,251,3,6,0
2193,756,6,6,1
2194,963,10,10,1
2195,693,8,8,1
2196,342,4,4,1
2197,458,3,3,1
2198,263,5,5,1
2199,174,5,5,1
2200,226,3,3,1
2201,201,5,8,0
2202,772,6,6,1
2203,636,8,8,1
2204,591,10,10,1
2205,842,7,7,1
2206,190,5,5,1
2207,475,5,5,1
2208,447,5,5,1
2209,828,9,9,1
2210,306,5,5,1
2211,294,5,5,1
2212,259,5,5,1
2213,498,4,4,1
2214,234,5,5,1
2215,320,4,6,0
2216,185,4,6,0
2217,636,7,7,1
2218,859,7,7,1
2219,918,6,6,1
2220,824,9,9,1
2221,218,3,3,1
2222,518,7,7,1
2223,686,7,7,1
2224,358,5,5,1
2225,423,5,5,1
2226,534,7,7,1
2227,549,8,8,1
2228,206,5,5,1
2229,300,3,3,1
2230,757,10,10,1
2231,945,7,7,1
2232,991,7,7,1
2233,673,9,9,1
2234,763,6,6,1
2235,177,5,5,1
2236,977,8,8,1
2237,679,9,13,0
2238,181,4,4,1
2239,289,3,3,1
2240,411,5,5,1
2241,337,3,3,1
2242,343,4,4,1
2243,360,4,4,1
2244,102,4,4,1
2245,239,3,3,1
2246,598,9,9,1
2247,659,7,7,1
2248,120,4,4,1
2249,606,9,13,0
2250,758,9,9,1
2251,833,9,9,1
2252,490,3,3,1
2253,752,10,10,1
2254,643,8,8,1
2255,459,5,7,0
2256,444,4,4,1
2257,372,3,3,1
2258,585,10,10,1
2259,535,6,6,1
2260,148,5,5,1
2261,144,3,3,1
2262,112,5,5,1
2263,323,4,4,1
2264,551,8,8,1
2265,789,10,10,1
2266,294,5,5,1
2267,144,5,5,1
2268,901,8,8,1
2269,847,7,7,1
2270,132,4,4,1
2271,606,10,10,1
2272,543,7,7,1
2273,311,4,9,0
2274,660,6,6,1
2275,575,7,7,1
2276,901,9,9,1
2277,509,9,9,1
2278,417,3,3,1
2279,540,8,8,1
2280,431,3,3,1
2281,752,10,10,1
2282,257,5,5,1
2283,908,9,10,0
2284,817,6,6,1
2285,726,6,6,1
2286,320,5,5,1
2287,777,6,9,0
2288,604,6,6,1
2289,831,8,8,1
2290,605,7,11,0
2291,549,6,6,1
2292,465,4,4,1
2293,655,7,7,1
2294,421,3,3,1
2295,276,5,5,1
2296,787,10,10,1
2297,671,9,9,1
2298,633,6,6,1
2299,667,9,9,1
2300,349,5,5,1
2301,241,3,3,1
2302,916,10,10,1
2303,759,10,10,1
2304,761,7,7,1
2305,315,4,4,1
2306,459,3,3,1
2307,376,3,6,0
2308,661,8,8,1
2309,327,4,4,1
2310,542,6,6,1
2311,903,7,7,1
2312,249,3,3,1
2313,743,10,10,1
2314,632,7,11,0
2315,524,10,10,1
2316,589,7,7,1
2317,173,5,5,1
2318,389,5,5,1
2319,139,5,5,1
2320,207,3,3,1
2321,527,8,11,0
2322,759,10,10,1
2323,593,7,7,1
2324,400,3,3,1
2325,597,7,7,1
2326,296,5,5,1
2327,197,5,5,1
2328,622,7,7,1
2329,888,8,8,1
2330,465,5,7,0
2331,393,4,4,1
2332,620,9,14,0
2333,227,5,5,1
2334,885,8,8,1
2335,632,6,6,1
2336,349,3,3,1
2337,109,3,3,1
2338,625,10,10,1
2339,304,3,3,1
2340,606,8,8,1
2341,549,7,7,1
2342,621,9,10,0
2343,263,3,3,1
2344,124,4,4,1
2345,957,8,8,1
2346,521,8,8,1
2347,988,7,8,0
2348,656,9,9,1
2349,732,8,8,1
2350,154,5,5,1
2351,459,4,4,1
2352,781,7,7,1
2353,146,3,3,1
2354,537,10,12,0
2355,259,5,5,1
2356,209,4,4,1
2357,453,3,3,1
2358,594,8,8,1
2359,482,4,4,1
2360,655,7,7,1
2361,809,10,10,1
2362,365,3,3,1
2363,881,9,9,1
2364,977,10,10,1
2365,455,4,4,1
2366,829,8,8,1
2367,192,3,3,1
2368,855,6,7,0
2369,970,8,8,1
2370,350,5,7,0
2371,478,3,3,1
2372,438,5,5,1
2373,125,5,5,1
2374,211,3,3,1
2375,800,7,7,1
2376,567,8,8,1
2377,759,6,6,1
2378,599,7,7,1
2379,234,3,5,0
2380,716,6,6,1
2381,371,4,4,1
2382,885,7,10,0
2383,526,9,9,1
2384,951,8,8,1
2385,440,3,8,0
2386,550,7,7,1
2387,486,4,4,1
2388,848,6,6,1
2389,772,6,6,1
2390,120,3,4,0
2391,857,9,12,0
2392,711,10,12,0
2393,866,7,7,1
2394,234,4,6,0
2395,334,3,8,0
2396,556,10,10,1
2397,950,9,9,1
2398,691,8,8,1
2399,445,5,9,0
2400,723,7,7,1
2401,977,9,9,1
2402,628,8,8,1
2403,723,9,9,1
2404,663,8,8,1
2405,743,8,8,1
2406,385,4,4,1
2407,298,3,3,1
2408,573,10,10,1
2409,795,7,7,1
2410,139,3,5,0
2411,872,9,9,1
2412,419,5,5,1
2413,187,5,5,1
2414,514,8,8,1
2415,782,9,14,0
2416,854,10,10,1
2417,812,7,12,0
2418,497,4,4,1
2419,112,3,3,1
2420,857,8,8,1
2421,161,4,4,1
2422,750,8,9,0
2423,927,8,8,1
2424,283,3,3,1
2425,486,3,3,1
2426,259,3,3,1
2427,456,5,5,1
2428,373,3,3,1
2429,971,10,10,1
2430,802,8,8,1
2431,826,10,10,1
2432,762,6,6,1
2433,468,5,5,1
2434,140,4,4,1
2435,362,3,3,1
2436,680,6,11,0
2437,915,8,13,0
2438,890,6,6,1
2439,792,6,6,1
2440,729,9,9,1
2441,450,3,3,1
2442,896,6,6,1
2443,977,9,9,1
2444,785,10,10,1
2445,744,6,6,1
2446,1000,10,13,0
2447,327,3,3,1
2448,672,6,6,1
2449,433,5,5,1
2450,748,7,7,1
2451,967,8,8,1
2452,920,6,10,0
2453,666,9,9,1
2454,370,4,4,1
2455,939,9,9,1
2456,988,8,8,1
2457,331,4,4,1
2458,143,4,4,1
2459,458,5,5,1
2460,843,8,8,1
2461,979,9,9,1
2462,162,5,5,1
2463,410,5,9,0
2464,808,6,8,0
2465,536,6,6,1
2466,399,3,3,1
2467,733,9,9,1
2468,109,4,4,1
2469,661,7,7,1
2470,155,5,5,1
2471,718,8,8,1
2472,982,10,10,1
2473,708,10,10,1
2474,217,3,3,1
2475,462,4,4,1
2476,447,5,9,0
2477,480,3,3,1
2478,606,9,9,1
2479,864,7,7,1
2480,935,6,6,1
2481,182,5,7,0
2482,936,8,8,1
2483,977,9,9,1
2484,282,4,4,1
2485,738,6,6,1
2486,364,4,4,1
2487,538,7,7,1
2488,972,10,10,1
2489,309,3,5,0
2490,646,9,9,1
2491,114,3,3,1
2492,125,5,9,0
2493,168,3,3,1
2494,993,9,12,0
2495,156,4,4,1
2496,608,10,10,1
2497,610,9,9,1
2498,947,9,9,1
2499,985,9,9,1
2500,637,10,10,1
2501,980,10,10,1
2502,913,7,10,0
2503,693,10,10,1
2504,144,3,3,1
2505,547,10,10,1
2506,611,10,10,1
2507,162,3,3,1
2508,497,5,9,0
2509,111,5,9,0
2510,825,10,15,0
2511,921,6,6,1
2512,137,5,6,0
2513,288,3,3,1
2514,697,6,6,1
2515,687,8,8,1
2516,939,9,9,1
2517,276,3,3,1
2518,784,8,8,1
2519,970,9,9,1
2520,904,10,10,1
2521,373,5,5,1
2522,897,9,9,1
2523,287,4,4,1
2524,440,3,8,0
2525,727,8,12,0
2526,839,10,10,1
2527,547,9,9,1
2528,552,10,12,0
2529,809,10,10,1
2530,137,4,4,1
2531,217,5,5,1
2532,575,9,9,1
2533,414,5,5,1
2534,513,7,7,1
2535,308,4,4,1
2536,159,4,4,1
2537,559,10,14,0
2538,499,3,3,1
2539,347,5,5,1
2540,528,7,7,1
2541,848,9,9,1
2542,193,3,3,1
2543,114,5,5,1
2544,958,8,8,1
2545,423,3,3,1
2546,601,8,8,1
2547,762,8,12,0
2548,195,4,4,1
2549,294,4,4,1
2550,620,6,10,0
2551,285,3,3,1
2552,653,9,9,1
2553,414,4,4,1
2554,241,4,4,1
2555,856,6,10,0
2556,351,5,5,1
2557,601,9,9,1
2558,641,7,8,0
2559,360,4,4,1
2560,945,7,7,1
2561,351,3,3,1
2562,232,3,6,0
2563,151,4,4,1
2564,281,5,5,1
2565,849,9,9,1
2566,880,9,9,1
2567,672,6,6,1
2568,258,4,4,1
2569,198,3,3,1
2570,985,6,6,1
2571,753,8,12,0
2572,122,5,5,1
2573,836,10,10,1
2574,484,5,5,1
2575,340,4,4,1
2576,445,3,3,1
2577,618,7,7,1
2578,162,3,3,1
2579,894,9,9,1
2580,314,5,5,1
2581,748,7,7,1
2582,617,9,10,0
2583,957,6,6,1
2584,909,8,8,1
2585,657,9,9,1
2586,104,5,5,1
2587,147,5,5,1
2588,111,3,3,1
2589,164,4,4,1
2590,440,5,5,1
2591,664,7,7,1
2592,710,6,6,1
2593,557,10,10,1
2594,984,9,9,1
2595,614,8,10,0
2596,268,4,4,1
2597,467,4,9,0
2598,802,8,11,0
2599,257,3,7,0
2600,814,8,8,1
2601,109,4,4,1
2602,742,10,10,1
2603,561,9,9,1
2604,140,4,4,1
2605,714,6,6,1
2606,873,6,6,1
2607,446,3,3,1
2608,826,8,13,0
2609,573,10,10,1
2610,152,5,5,1
2611,814,8,8,1
2612,101,3,3,1
2613,653,8,8,1
2614,827,6,6,1
2615,147,4,4,1
2616,546,9,9,1
2617,899,9,9,1
2618,788,10,10,1
2619,409,5,5,1
2620,788,7,7,1
2621,357,5,5,1
2622,599,9,13,0
2623,246,3,3,1
2624,646,9,9,1
2625,811,8,8,1
2626,851,6,6,1
