OrderId,OrderQuantity,ExpectedDays,ActualDays,Status
1358,716,6,6,1
1359,471,5,5,1
1360,243,5,5,1
1361,194,3,3,1
1362,630,9,9,1
1363,123,3,8,0
1364,105,3,3,1
1365,279,5,9,0
1366,293,3,3,1
1367,236,3,3,1
1368,397,5,5,1
1369,797,6,6,1
1370,277,3,3,1
1371,829,7,7,1
1372,321,4,4,1
1373,292,5,5,1
1374,365,4,5,0
1375,764,6,7,0
1376,942,6,6,1
1377,471,4,4,1
1378,998,9,9,1
1379,991,10,10,1
1380,492,4,4,1
1381,559,8,8,1
1382,202,4,9,0
1383,669,7,7,1
1384,223,4,4,1
1385,510,7,7,1
1386,201,3,3,1
1387,817,8,8,1
1388,564,10,10,1
1389,212,3,3,1
1390,758,6,6,1
1391,212,5,5,1
1392,895,8,8,1
1393,884,9,10,0
1394,673,10,10,1
1395,901,6,6,1
1396,585,9,9,1
1397,198,5,5,1
1398,741,10,10,1
1399,840,10,10,1
1400,477,4,4,1
1401,236,5,5,1
1402,297,4,4,1
1403,289,4,4,1
1404,917,8,8,1
1405,262,3,3,1
1406,200,5,5,1
1407,392,3,3,1
1408,191,4,4,1
1409,612,6,6,1
1410,444,4,4,1
1411,720,9,11,0
1412,798,9,9,1
1413,458,3,3,1
1414,674,10,10,1
1415,215,4,4,1
1416,641,8,8,1
1417,488,4,4,1
1418,518,7,10,0
1419,613,9,9,1
1420,880,7,7,1
1421,822,7,12,0
1422,386,3,4,0
1423,840,7,7,1
1424,737,6,11,0
1425,866,10,10,1
1426,988,6,6,1
1427,485,5,5,1
1428,293,3,3,1
1429,784,10,10,1
1430,586,6,6,1
1431,305,3,3,1
1432,473,5,5,1
1433,182,5,10,0
1434,153,3,3,1
1435,973,10,10,1
1436,627,7,7,1
1437,128,3,3,1
1438,812,9,9,1
1439,289,5,5,1
1440,686,6,6,1
1441,916,7,12,0
1442,275,3,3,1
1443,810,9,9,1
1444,878,8,8,1
1445,216,5,10,0
1446,780,10,10,1
1447,246,4,4,1
1448,981,6,6,1
1449,992,7,7,1
1450,803,9,9,1
1451,475,4,4,1
1452,207,4,4,1
1453,437,4,4,1
1454,988,7,7,1
1455,893,9,9,1
1456,434,5,5,1
1457,849,6,6,1
1458,702,8,8,1
1459,763,8,8,1
1460,301,5,5,1
1461,428,3,3,1
1462,827,7,7,1
1463,843,7,7,1
1464,727,8,8,1
1465,695,6,11,0
1466,412,4,4,1
1467,601,8,8,1
1468,731,9,9,1
1469,474,5,5,1
1470,545,10,10,1
1471,968,8,8,1
1472,245,4,4,1
1473,479,4,4,1
1474,934,7,7,1
1475,551,7,10,0
1476,989,10,10,1
1477,118,3,3,1
1478,965,9,9,1
1479,558,6,7,0
1480,533,10,10,1
1481,245,3,3,1
1482,232,4,4,1
1483,504,7,7,1
1484,531,8,8,1
1485,257,3,3,1
1486,220,3,7,0
1487,273,4,4,1
1488,869,10,10,1
1489,650,6,11,0
1490,294,4,4,1
1491,508,7,7,1
1492,802,8,8,1
1493,697,9,13,0
1494,668,10,10,1
1495,472,3,3,1
1496,758,6,6,1
1497,578,10,10,1
1498,972,10,10,1
1499,1000,8,8,1
1500,418,3,8,0
1501,143,5,5,1
1502,298,4,4,1
1503,851,7,7,1
1504,295,3,3,1
1505,476,4,8,0
1506,683,10,10,1
1507,659,8,11,0
1508,308,3,3,1
1509,220,4,7,0
1510,100,5,5,1
1511,527,6,6,1
1512,967,6,7,0
1513,274,4,4,1
1514,452,3,8,0
1515,680,6,6,1
1516,951,8,8,1
1517,915,6,6,1
1518,513,9,9,1
1519,917,8,8,1
1520,389,5,5,1
1521,518,7,7,1
1522,650,7,7,1
1523,906,9,9,1
1524,982,10,10,1
1525,468,5,5,1
1526,756,6,6,1
1527,974,10,10,1
1528,720,8,8,1
1529,268,5,5,1
1530,209,5,7,0
1531,367,3,3,1
1532,812,6,7,0
1533,428,5,5,1
1534,459,3,3,1
1535,688,9,9,1
1536,856,9,9,1
1537,988,7,7,1
1538,627,9,9,1
1539,409,4,4,1
1540,706,10,10,1
1541,193,4,4,1
1542,502,9,9,1
1543,356,5,5,1
1544,772,6,6,1
1545,901,8,8,1
1546,855,8,13,0
1547,360,3,5,0
1548,260,3,3,1
1549,774,8,8,1
1550,221,5,8,0
1551,802,9,9,1
1552,893,6,6,1
1553,572,6,6,1
1554,165,3,4,0
1555,484,4,5,0
1556,967,10,10,1
1557,352,4,4,1
1558,876,9,9,1
1559,335,3,3,1
1560,482,5,5,1
1561,946,10,10,1
1562,784,6,6,1
1563,454,3,3,1
1564,320,4,4,1
1565,853,10,10,1
1566,465,3,3,1
1567,414,4,4,1
1568,304,3,3,1
1569,186,5,10,0
1570,735,10,10,1
1571,834,10,10,1
1572,773,8,9,0
1573,748,9,12,0
1574,279,4,4,1
1575,124,5,5,1
1576,299,4,4,1
1577,692,9,9,1
1578,811,7,9,0
1579,435,3,8,0
1580,739,7,8,0
1581,605,6,6,1
1582,776,7,11,0
1583,505,9,9,1
1584,719,9,10,0
1585,183,5,10,0
1586,657,9,12,0
1587,877,6,6,1
1588,815,6,6,1
1589,570,10,10,1
1590,392,5,5,1
1591,557,8,8,1
1592,454,5,5,1
1593,174,3,3,1
1594,504,10,10,1
1595,119,5,5,1
1596,829,8,8,1
1597,137,3,3,1
1598,725,9,12,0
1599,835,10,10,1
1600,490,4,9,0
1601,534,6,6,1
1602,220,4,4,1
1603,239,5,5,1
1604,561,8,8,1
1605,279,3,3,1
1606,618,8,8,1
1607,748,8,8,1
1608,402,4,4,1
1609,110,4,4,1
1610,451,4,4,1
1611,475,4,4,1
1612,568,6,8,0
1613,285,5,5,1
1614,909,10,12,0
1615,420,3,4,0
1616,773,8,8,1
1617,106,4,4,1
1618,284,4,4,1
1619,837,7,12,0
1620,383,4,4,1
1621,569,6,6,1
1622,588,7,7,1
1623,994,8,8,1
1624,406,5,5,1
1625,164,5,5,1
1626,375,3,3,1
1627,359,4,4,1
1628,894,7,7,1
1629,200,4,4,1
1630,721,9,9,1
1631,338,4,4,1
1632,690,7,7,1
1633,989,8,8,1
1634,230,3,3,1
1635,890,8,9,0
1636,758,9,9,1
1637,668,8,8,1
1638,460,5,5,1
1639,545,8,8,1
1640,703,10,10,1
1641,356,3,3,1
1642,554,6,6,1
1643,859,8,8,1
1644,799,7,7,1
1645,311,5,5,1
1646,331,3,3,1
1647,364,3,3,1
1648,587,7,7,1
1649,426,4,4,1
1650,980,9,9,1
1651,669,8,12,0
1652,618,8,8,1
1653,690,8,8,1
1654,722,6,6,1
1655,324,3,3,1
1656,787,6,6,1
1657,598,7,7,1
1658,988,8,8,1
1659,681,9,9,1
1660,672,7,9,0
1661,772,7,7,1
1662,650,9,9,1
1663,982,9,9,1
1664,854,9,11,0
1665,963,10,13,0
1666,132,5,8,0
1667,155,5,5,1
1668,413,5,5,1
1669,875,10,10,1
1670,880,10,15,0
1671,862,7,7,1
1672,771,6,9,0
1673,446,5,5,1
1674,373,5,5,1
1675,753,7,7,1
1676,613,9,12,0
1677,235,3,3,1
1678,490,5,5,1
1679,796,9,9,1
1680,597,7,7,1
1681,531,10,14,0
1682,451,4,4,1
1683,385,5,5,1
1684,330,5,5,1
1685,750,9,9,1
1686,546,6,6,1
1687,531,10,10,1
1688,981,8,8,1
1689,153,4,4,1
1690,871,7,7,1
1691,939,10,10,1
1692,523,8,8,1
1693,317,4,4,1
1694,268,5,5,1
1695,891,10,10,1
1696,982,7,7,1
1697,140,3,3,1
1698,872,10,10,1
1699,423,3,3,1
1700,231,5,5,1
1701,884,8,8,1
1702,599,10,10,1
1703,721,10,13,0
1704,333,4,4,1
1705,867,6,9,0
1706,775,9,9,1
1707,655,10,10,1
1708,896,7,7,1
1709,108,5,5,1
1710,444,4,4,1
1711,866,6,6,1
1712,994,8,8,1
1713,304,5,5,1
1714,232,4,4,1
1715,859,7,12,0
1716,860,9,9,1
1717,213,5,7,0
1718,121,3,6,0
1719,899,7,7,1
1720,367,3,7,0
1721,217,4,4,1
1722,124,3,3,1
1723,465,5,5,1
1724,274,3,3,1
1725,505,8,8,1
1726,845,7,7,1
1727,207,5,6,0
1728,381,3,3,1
1729,673,6,6,1
1730,287,3,3,1
1731,358,4,4,1
1732,997,7,7,1
1733,699,10,10,1
1734,409,3,3,1
1735,365,5,5,1
1736,342,3,4,0
1737,836,8,8,1
1738,761,9,10,0
1739,141,4,4,1
1740,558,8,12,0
1741,434,4,4,1
1742,529,8,8,1
1743,921,8,8,1
1744,809,10,13,0
1745,479,3,3,1
1746,133,5,8,0
1747,939,10,10,1
1748,238,4,4,1
1749,948,10,10,1
1750,277,5,5,1
1751,475,3,3,1
1752,638,10,10,1
1753,782,10,10,1
1754,154,3,3,1
1755,282,5,5,1
1756,211,5,5,1
1757,754,9,9,1
1758,280,5,7,0
1759,483,5,6,0
1760,242,5,5,1
1761,157,4,4,1
1762,314,5,5,1
1763,391,5,5,1
1764,187,5,5,1
1765,836,7,7,1
1766,422,4,4,1
1767,152,5,5,1
1768,727,8,8,1
1769,290,4,4,1
1770,947,9,9,1
1771,869,10,10,1
1772,618,8,8,1
1773,917,7,7,1
1774,508,10,10,1
1775,838,6,6,1
1776,138,3,7,0
1777,911,9,9,1
1778,457,4,4,1
1779,234,3,3,1
1780,628,6,7,0
1781,121,5,5,1
1782,971,9,9,1
1783,115,3,3,1
1784,936,6,6,1
1785,185,3,3,1
1786,697,6,6,1
1787,701,6,6,1
1788,639,7,7,1
1789,556,9,9,1
1790,853,9,10,0
1791,866,10,10,1
1792,252,5,5,1
1793,138,3,3,1
1794,963,9,9,1
1795,165,3,3,1
1796,190,4,4,1
1797,799,10,10,1
1798,355,3,3,1
1799,978,8,8,1
1800,133,3,3,1
1801,399,4,4,1
1802,271,5,5,1
1803,483,4,4,1
1804,793,10,10,1
1805,794,7,7,1
1806,456,4,8,0
1807,212,5,5,1
1808,737,9,9,1
1809,245,4,4,1
1810,663,7,10,0
1811,110,4,4,1
1812,234,5,5,1
1813,532,9,9,1
1814,954,9,9,1
1815,870,7,7,1
1816,681,7,10,0
1817,222,3,3,1
1818,263,4,4,1
1819,932,7,8,0
1820,643,9,9,1
1821,934,7,11,0
1822,459,3,3,1
1823,301,3,3,1
1824,867,10,10,1
1825,946,9,9,1
1826,809,10,13,0
1827,717,6,10,0
1828,319,4,4,1
1829,312,3,3,1
1830,728,8,8,1
1831,277,3,3,1
1832,596,8,8,1
1833,550,6,6,1
1834,422,3,6,0
1835,215,3,8,0
1836,828,9,12,0
1837,428,5,5,1
1838,385,4,4,1
1839,722,7,7,1
1840,969,9,9,1
1841,197,4,4,1
1842,540,7,10,0
1843,786,8,8,1
1844,539,6,6,1
1845,739,7,7,1
1846,195,4,4,1
1847,513,9,9,1
1848,816,7,7,1
1849,271,5,5,1
1850,183,5,5,1
1851,373,4,4,1
1852,374,5,10,0
1853,553,9,9,1
1854,922,8,8,1
1855,608,7,7,1
1856,937,7,11,0
1857,396,5,5,1
1858,261,5,5,1
1859,352,5,5,1
1860,505,6,6,1
1861,231,4,4,1
1862,636,7,7,1
1863,512,6,6,1
1864,770,6,6,1
1865,123,4,4,1
1866,841,9,9,1
1867,321,3,3,1
1868,750,10,10,1
1869,560,6,6,1
1870,865,8,8,1
1871,306,5,5,1
1872,158,5,5,1
1873,578,6,6,1
1874,382,5,6,0
1875,758,6,6,1
1876,105,4,6,0
1877,649,9,9,1
1878,894,6,7,0
1879,359,3,3,1
1880,322,3,3,1
1881,409,5,5,1
1882,556,7,7,1
1883,657,7,7,1
1884,291,5,7,0
1885,872,7,7,1
1886,294,4,4,1
1887,888,9,13,0
1888,996,7,7,1
1889,653,9,9,1
1890,222,5,5,1
1891,410,5,5,1
1892,104,4,4,1
1893,741,7,7,1
1894,447,3,3,1
1895,638,10,14,0
1896,554,8,8,1
1897,170,5,5,1
1898,790,8,11,0
1899,712,9,9,1
1900,523,7,7,1
1901,881,6,6,1
1902,957,6,6,1
1903,160,5,5,1
1904,634,6,6,1
1905,190,4,4,1
1906,728,6,6,1
1907,418,3,3,1
1908,104,3,3,1
1909,790,8,8,1
1910,282,4,8,0
1911,448,5,5,1
1912,846,8,8,1
1913,418,5,6,0
1914,774,10,10,1
1915,528,9,9,1
1916,982,8,8,1
1917,509,10,10,1
1918,461,5,10,0
1919,608,8,8,1
1920,142,4,4,1
1921,580,8,8,1
1922,842,10,10,1
1923,184,3,3,1
1924,596,8,11,0
1925,935,8,13,0
1926,945,9,9,1
1927,347,4,4,1
1928,615,6,6,1
1929,120,4,4,1
1930,436,3,8,0
1931,498,5,5,1
1932,389,5,5,1
1933,919,8,8,1
1934,806,6,6,1
1935,834,8,8,1
1936,483,5,5,1
1937,317,4,4,1
1938,367,3,3,1
1939,668,10,10,1
1940,610,9,9,1
1941,991,8,9,0
1942,681,10,10,1
1943,199,3,3,1
1944,385,3,3,1
1945,994,9,9,1
1946,501,6,6,1
1947,198,4,4,1
1948,730,7,7,1
1949,161,4,4,1
1950,754,7,7,1
1951,973,10,10,1
1952,934,10,10,1
1953,262,4,5,0
1954,187,5,7,0
1955,461,3,3,1
1956,243,3,6,0
1957,498,4,4,1
1958,731,10,10,1
1959,224,4,4,1
1960,126,3,3,1
1961,575,6,6,1
1962,519,10,14,0
1963,131,5,5,1
1964,269,4,4,1
1965,434,4,4,1
1966,929,8,8,1
1967,766,7,7,1
1968,127,5,9,0
1969,598,8,8,1
1970,411,3,3,1
1971,636,7,7,1
1972,141,3,6,0
1973,316,3,3,1
1974,477,5,5,1
1975,837,10,12,0
1976,295,5,5,1
1977,399,4,4,1
1978,136,3,3,1
1979,667,8,11,0
1980,494,3,3,1
1981,975,8,12,0
1982,745,9,9,1
1983,849,6,6,1
1984,989,10,10,1
1985,863,9,9,1
1986,705,6,6,1
1987,957,10,11,0
1988,904,8,8,1
1989,335,3,3,1
1990,546,8,8,1
1991,573,9,9,1
1992,752,6,6,1
1993,892,7,10,0
1994,194,3,3,1
1995,335,3,3,1
1996,366,4,4,1
1997,725,9,9,1
1998,416,3,3,1
1999,783,6,8,0
2000,563,6,6,1
2001,436,5,5,1
2002,890,7,7,1
2003,985,8,11,0
2004,998,8,8,1
2005,930,8,11,0
2006,256,5,5,1
2007,326,4,9,0
2008,581,10,10,1
2009,197,3,3,1
2010,426,4,4,1
2011,490,3,3,1
2012,633,6,6,1
2013,239,3,7,0
2014,424,3,3,1
2015,960,10,10,1
2016,868,7,7,1
2017,160,5,5,1
2018,201,3,3,1
2019,494,5,6,0
2020,708,6,6,1
2021,622,6,6,1
2022,572,6,6,1
2023,521,9,9,1
2024,526,9,9,1
2025,814,8,12,0
2026,118,3,3,1
2027,581,7,7,1
2028,684,8,9,0
2029,778,7,7,1
2030,777,9,9,1
2031,315,3,3,1
2032,958,8,8,1
2033,771,8,13,0
2034,850,9,9,1
2035,273,5,7,0
2036,987,7,7,1
2037,558,8,8,1
2038,660,9,9,1
2039,396,5,5,1
2040,114,5,9,0
2041,232,4,4,1
2042,349,3,7,0
2043,524,7,7,1
2044,800,7,7,1
2045,535,6,11,0
2046,500,3,8,0
2047,573,6,8,0
2048,756,7,7,1
2049,751,6,6,1
2050,457,4,4,1
2051,134,3,3,1
2052,164,3,3,1
2053,511,7,7,1
2054,645,9,9,1
2055,701,7,7,1
2056,734,9,9,1
2057,413,3,3,1
2058,165,3,3,1
2059,751,7,7,1
2060,876,8,8,1
2061,572,10,15,0
2062,897,10,10,1
2063,585,10,15,0
2064,942,9,9,1
2065,953,7,7,1
2066,422,5,5,1
2067,759,7,7,1
2068,868,10,11,0
2069,302,4,4,1
2070,661,6,7,0
2071,219,3,3,1
2072,110,3,3,1
2073,435,5,5,1
2074,585,10,10,1
2075,774,8,8,1
2076,757,7,7,1
2077,512,8,8,1
2078,929,9,9,1
2079,232,4,4,1
2080,567,6,9,0
2081,705,9,9,1
2082,622,10,10,1
2083,267,5,5,1
2084,277,3,3,1
2085,212,5,5,1
2086,605,8,8,1
2087,125,4,4,1
2088,757,9,9,1
2089,610,7,7,1
2090,606,7,7,1
2091,551,9,9,1
2092,920,6,6,1
2093,497,4,4,1
2094,840,6,6,1
2095,181,5,5,1
2096,978,6,6,1
2097,562,10,10,1
2098,174,4,4,1
2099,798,8,8,1
2100,291,3,3,1
2101,348,5,5,1
2102,634,10,10,1
2103,400,4,4,1
2104,687,10,10,1
2105,234,3,3,1
2106,744,8,8,1
2107,458,3,3,1
2108,686,10,11,0
2109,468,4,4,1
2110,922,6,6,1
2111,917,6,6,1
2112,823,7,7,1
2113,532,8,8,1
2114,239,5,5,1
2115,487,3,3,1
2116,594,9,9,1
2117,524,7,7,1
2118,546,6,6,1
2119,980,8,8,1
2120,416,5,5,1
2121,322,3,3,1
2122,527,8,8,1
2123,164,4,6,0
2124,842,9,9,1
2125,365,5,5,1
2126,224,3,3,1
2127,317,4,4,1
2128,206,3,3,1
2129,218,3,6,0
2130,399,3,3,1
2131,746,6,9,0
2132,130,5,5,1
2133,745,8,8,1
2134,321,5,5,1
2135,803,7,7,1
2136,779,7,7,1
2137,381,4,4,1
2138,778,10,10,1
2139,539,10,10,1
2140,805,10,10,1
2141,557,6,6,1
2142,781,7,7,1
2143,198,5,5,1
2144,720,9,12,0
2145,526,7,12,0
2146,615,9,9,1
2147,562,10,10,1
2148,490,3,5,0
2149,461,5,5,1
2150,322,4,8,0
2151,974,8,8,1
2152,845,9,9,1
2153,242,4,4,1
2154,739,10,10,1
2155,136,3,3,1
2156,382,5,5,1
2157,270,5,5,1
2158,567,9,9,1
2159,683,7,7,1
2160,431,5,5,1
2161,514,6,7,0
2162,378,4,4,1
2163,349,4,4,1
2164,295,5,5,1
2165,443,4,9,0
2166,283,5,5,1
2167,735,10,10,1
2168,988,10,10,1
2169,518,6,6,1
2170,276,3,3,1
2171,466,3,3,1
2172,737,7,12,0
2173,621,9,9,1
2174,919,9,10,0
2175,308,3,3,1
2176,965,8,8,1
2177,180,3,3,1
2178,661,10,10,1
2179,756,9,9,1
2180,351,4,4,1
2181,954,10,10,1
2182,583,7,7,1
2183,635,9,9,1
2184,524,9,9,1
2185,222,5,5,1
2186,310,5,9,0
2187,734,6,6,1
2188,997,8,8,1
2189,731,7,7,1
2190,101,4,4,1
2191,233,5,5,1
2192,251,3,3,1
2193,756,6,6,1
2194,963,8,8,1
2195,693,7,7,1
2196,342,5,5,1
2197,458,5,6,0
2198,263,3,3,1
2199,174,3,3,1
2200,226,4,9,0
2201,201,3,3,1
2202,772,9,10,0
2203,636,7,7,1
2204,591,7,7,1
2205,842,6,6,1
2206,190,5,5,1
2207,475,3,7,0
2208,447,4,4,1
2209,828,6,6,1
2210,306,3,3,1
2211,294,3,7,0
2212,259,5,5,1
2213,498,3,3,1
2214,234,4,5,0
2215,320,5,5,1
2216,185,3,3,1
2217,636,6,7,0
2218,859,6,7,0
2219,918,9,9,1
2220,824,7,7,1
2221,218,5,5,1
2222,518,7,10,0
2223,686,7,7,1
2224,358,4,8,0
2225,423,5,9,0
2226,534,6,6,1
2227,549,7,9,0
2228,206,5,5,1
2229,300,4,8,0
2230,757,6,6,1
2231,945,9,9,1
2232,991,8,8,1
2233,673,10,10,1
2234,763,8,8,1
2235,177,4,4,1
2236,977,10,13,0
2237,679,9,9,1
2238,181,4,8,0
2239,289,5,10,0
2240,411,3,3,1
2241,337,4,4,1
2242,343,4,4,1
2243,360,5,5,1
2244,102,4,4,1
2245,239,5,6,0
2246,598,10,11,0
2247,659,7,7,1
2248,120,3,3,1
2249,606,8,11,0
2250,758,10,10,1
2251,833,8,8,1
2252,490,5,5,1
2253,752,9,9,1
2254,643,8,8,1
2255,459,4,4,1
2256,444,5,10,0
2257,372,3,3,1
2258,585,6,6,1
2259,535,6,6,1
2260,148,4,4,1
2261,144,5,5,1
2262,112,4,4,1
2263,323,3,3,1
2264,551,9,9,1
2265,789,7,7,1
2266,294,4,4,1
2267,144,3,3,1
2268,901,10,10,1
2269,847,6,6,1
2270,132,4,4,1
2271,606,8,8,1
2272,543,8,8,1
2273,311,3,5,0
2274,660,7,7,1
2275,575,8,8,1
2276,901,10,10,1
2277,509,7,7,1
2278,417,4,4,1
2279,540,8,8,1
2280,431,3,3,1
2281,752,6,6,1
2282,257,5,5,1
2283,908,8,11,0
2284,817,9,12,0
2285,726,7,7,1
2286,320,5,5,1
2287,777,6,6,1
2288,604,6,6,1
2289,831,6,6,1
2290,605,8,8,1
2291,549,7,7,1
2292,465,5,10,0
2293,655,7,7,1
2294,421,5,5,1
2295,276,4,4,1
2296,787,8,8,1
2297,671,10,10,1
2298,633,6,7,0
2299,667,7,10,0
2300,349,3,3,1
2301,241,3,3,1
2302,916,8,8,1
2303,759,8,8,1
2304,761,7,7,1
2305,315,3,3,1
2306,459,4,4,1
2307,376,3,3,1
2308,661,8,8,1
2309,327,3,3,1
2310,542,7,7,1
2311,903,8,8,1
2312,249,3,3,1
2313,743,9,9,1
2314,632,9,11,0
2315,524,9,9,1
2316,589,9,9,1
2317,173,3,3,1
2318,389,3,3,1
2319,139,4,4,1
2320,207,4,4,1
2321,527,9,9,1
2322,759,9,9,1
2323,593,9,13,0
2324,400,3,3,1
2325,597,9,9,1
2326,296,5,5,1
2327,197,5,5,1
2328,622,6,6,1
2329,888,9,9,1
2330,465,3,4,0
2331,393,3,3,1
2332,620,9,9,1
2333,227,5,5,1
2334,885,8,8,1
2335,632,9,9,1
2336,349,5,5,1
2337,109,4,4,1
2338,625,9,9,1
2339,304,4,7,0
2340,606,6,6,1
2341,549,7,12,0
2342,621,10,10,1
2343,263,4,5,0
2344,124,5,5,1
2345,957,8,8,1
2346,521,8,8,1
2347,988,9,9,1
2348,656,6,6,1
2349,732,8,8,1
2350,154,5,5,1
2351,459,3,3,1
2352,781,8,8,1
2353,146,5,5,1
2354,537,8,8,1
2355,259,5,5,1
2356,209,3,3,1
2357,453,4,4,1
2358,594,8,8,1
2359,482,3,3,1
2360,655,10,10,1
2361,809,7,7,1
2362,365,5,5,1
2363,881,10,10,1
2364,977,8,8,1
2365,455,5,5,1
2366,829,10,10,1
2367,192,5,5,1
2368,855,10,10,1
2369,970,7,7,1
2370,350,5,5,1
2371,478,4,4,1
2372,438,3,3,1
2373,125,4,4,1
2374,211,5,5,1
2375,800,10,10,1
2376,567,8,8,1
2377,759,7,8,0
2378,599,7,7,1
2379,234,5,5,1
2380,716,8,8,1
2381,371,3,3,1
2382,885,6,6,1
2383,526,6,6,1
2384,951,6,6,1
2385,440,4,4,1
2386,550,9,9,1
2387,486,3,3,1
2388,848,7,7,1
2389,772,8,8,1
2390,120,3,3,1
2391,857,7,7,1
2392,711,6,6,1
2393,866,7,9,0
2394,234,4,4,1
2395,334,4,6,0
2396,556,7,7,1
2397,950,7,7,1
2398,691,7,7,1
2399,445,4,4,1
2400,723,10,15,0
2401,977,9,9,1
2402,628,6,6,1
2403,723,6,6,1
2404,663,8,8,1
2405,743,10,11,0
2406,385,5,5,1
2407,298,4,4,1
2408,573,9,9,1
2409,795,6,6,1
2410,139,3,3,1
2411,872,10,10,1
2412,419,4,4,1
2413,187,3,3,1
2414,514,7,8,0
2415,782,6,6,1
2416,854,8,12,0
2417,812,10,10,1
2418,497,5,5,1
2419,112,5,5,1
2420,857,6,8,0
2421,161,3,3,1
2422,750,10,10,1
2423,927,7,7,1
2424,283,3,3,1
2425,486,5,5,1
2426,259,4,4,1
2427,456,3,3,1
2428,373,5,5,1
2429,971,6,6,1
2430,802,9,14,0
2431,826,7,8,0
2432,762,7,7,1
2433,468,5,5,1
2434,140,3,3,1
2435,362,3,5,0
2436,680,7,11,0
2437,915,10,10,1
2438,890,7,7,1
2439,792,9,9,1
2440,729,6,6,1
2441,450,5,5,1
2442,896,9,10,0
2443,977,7,7,1
2444,785,9,14,0
2445,744,7,7,1
2446,1000,9,12,0
2447,327,5,5,1
2448,672,10,10,1
2449,433,3,5,0
2450,748,9,9,1
2451,967,10,10,1
2452,920,7,7,1
2453,666,6,6,1
2454,370,3,5,0
2455,939,8,8,1
2456,988,6,9,0
2457,331,4,6,0
2458,143,5,5,1
2459,458,4,4,1
2460,843,8,8,1
2461,979,10,10,1
2462,162,4,5,0
2463,410,3,3,1
2464,808,10,10,1
2465,536,7,7,1
2466,399,3,5,0
2467,733,10,10,1
2468,109,5,5,1
2469,661,9,9,1
2470,155,3,3,1
2471,718,9,9,1
2472,982,8,8,1
2473,708,7,7,1
2474,217,5,5,1
2475,462,5,5,1
2476,447,4,5,0
2477,480,5,5,1
2478,606,8,12,0
2479,864,9,12,0
2480,935,9,9,1
2481,182,5,5,1
2482,936,7,7,1
2483,977,6,6,1
2484,282,5,5,1
2485,738,10,10,1
2486,364,5,10,0
2487,538,9,9,1
2488,972,6,6,1
2489,309,5,5,1
2490,646,8,8,1
2491,114,4,9,0
2492,125,3,3,1
2493,168,3,3,1
2494,993,10,10,1
2495,156,5,5,1
2496,608,6,6,1
2497,610,9,9,1
2498,947,6,6,1
2499,985,9,9,1
2500,637,8,8,1
2501,980,6,6,1
2502,913,7,8,0
2503,693,6,11,0
2504,144,4,4,1
2505,547,10,10,1
2506,611,6,11,0
2507,162,3,8,0
2508,497,5,5,1
2509,111,4,4,1
2510,825,8,8,1
2511,921,9,9,1
2512,137,5,5,1
2513,288,3,3,1
2514,697,10,10,1
2515,687,9,9,1
2516,939,6,9,0
2517,276,4,9,0
2518,784,9,9,1
2519,970,7,7,1
2520,904,9,9,1
2521,373,4,4,1
2522,897,8,8,1
2523,287,4,4,1
2524,440,3,3,1
2525,727,8,8,1
2526,839,7,7,1
2527,547,8,12,0
2528,552,6,6,1
2529,809,7,11,0
2530,137,3,3,1
2531,217,4,4,1
2532,575,9,12,0
2533,414,4,4,1
2534,513,9,9,1
2535,308,4,4,1
2536,159,5,5,1
2537,559,7,7,1
2538,499,4,4,1
2539,347,4,4,1
2540,528,6,6,1
2541,848,10,10,1
2542,193,4,4,1
2543,114,5,5,1
2544,958,8,8,1
2545,423,3,3,1
2546,601,9,9,1
2547,762,9,11,0
2548,195,4,4,1
2549,294,3,3,1
2550,620,9,9,1
2551,285,3,4,0
2552,653,9,9,1
2553,414,5,7,0
2554,241,5,5,1
2555,856,8,11,0
2556,351,3,3,1
2557,601,8,8,1
2558,641,6,6,1
2559,360,3,7,0
2560,945,8,8,1
2561,351,4,4,1
2562,232,3,3,1
2563,151,3,3,1
2564,281,4,4,1
2565,849,7,7,1
2566,880,9,9,1
2567,672,7,7,1
2568,258,5,5,1
2569,198,5,5,1
2570,985,10,10,1
2571,753,9,9,1
2572,122,5,6,0
2573,836,7,7,1
2574,484,4,4,1
2575,340,5,5,1
2576,445,5,5,1
2577,618,8,8,1
2578,162,5,5,1
2579,894,6,6,1
2580,314,4,4,1
2581,748,6,6,1
2582,617,6,6,1
2583,957,7,7,1
2584,909,8,8,1
2585,657,6,6,1
2586,104,5,5,1
2587,147,3,3,1
2588,111,4,8,0
2589,164,5,5,1
2590,440,5,5,1
2591,664,8,8,1
2592,710,9,9,1
2593,557,9,14,0
2594,984,9,9,1
2595,614,7,7,1
2596,268,4,4,1
2597,467,5,5,1
2598,802,7,7,1
2599,257,3,3,1
2600,814,6,6,1
2601,109,5,5,1
2602,742,10,10,1
2603,561,8,8,1
2604,140,4,7,0
2605,714,9,9,1
2606,873,9,9,1
2607,446,5,5,1
2608,826,6,9,0
2609,573,10,10,1
2610,152,4,4,1
2611,814,7,7,1
2612,101,3,3,1
2613,653,8,13,0
2614,827,9,9,1
2615,147,3,3,1
2616,546,7,7,1
2617,899,7,7,1
2618,788,9,9,1
2619,409,4,4,1
2620,788,10,10,1
2621,357,3,3,1
2622,599,6,6,1
2623,246,5,5,1
2624,646,6,6,1
2625,811,7,7,1
2626,851,6,6,1
